Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2020,1,13,02:00,UTC,,992.4,,90,,,-0.4,-1.9,50000,239,7.8,5.7
2020,1,13,02:10,UTC,,992.6,,90,,,-0.6,-2,50000,228,6.8,4.9
2020,1,13,02:20,UTC,,992.6,,91,,,-0.5,-1.8,50000,217,5.7,4.2
2020,1,13,02:30,UTC,,992.6,,91,,,-0.5,-1.8,50000,213,5.1,4
2020,1,13,02:40,UTC,,992.6,,93,,,-1.6,-2.6,50000,171,3.4,2.5
2020,1,13,02:50,UTC,,992.5,,94,,,-0.6,-1.5,50000,202,5.7,3.5
2020,1,13,03:00,UTC,,992.6,,93,,,-1,-2,50000,210,5.4,4.8
2020,1,13,03:10,UTC,,992.5,,94,,,-0.9,-1.8,50000,211,6.6,4.7
2020,1,13,03:20,UTC,,992.5,,93,,,-0.6,-1.6,50000,217,6.3,5.1
2020,1,13,03:30,UTC,,992.4,,91,,,-0.1,-1.3,50000,226,8.4,6.2
2020,1,13,03:40,UTC,,992.5,,90,,,0.2,-1.2,50000,231,10.2,8.1
2020,1,13,03:50,UTC,,992.6,,90,,,0.1,-1.3,50000,232,9.3,7.4
2020,1,13,04:00,UTC,,992.7,,89,,,0.3,-1.3,50000,233,8.6,6.9
2020,1,13,04:10,UTC,,992.7,,89,,,0.1,-1.4,50000,230,8.7,6.6
2020,1,13,04:20,UTC,,992.8,,90,,,0,-1.4,50000,230,7.2,5.8
2020,1,13,04:30,UTC,,992.6,,89,,,0.2,-1.5,50000,235,7.2,5.7
2020,1,13,04:40,UTC,,992.6,,87,,,0.3,-1.6,50000,228,8.2,6
2020,1,13,04:50,UTC,,992.7,,87,,,0.2,-1.7,50000,232,8.1,6.1
2020,1,13,05:00,UTC,,992.6,,87,,,0.2,-1.7,50000,233,8.3,5.8
2020,1,13,05:10,UTC,,992.5,,88,,,0.1,-1.7,50000,233,8,6
2020,1,13,05:20,UTC,,992.5,,88,,,-0.1,-1.8,50000,229,7.3,5.1
2020,1,13,05:30,UTC,,992.5,,88,,,-0.1,-1.8,50000,237,7.5,5.9
2020,1,13,05:40,UTC,,992.5,,88,,,0,-1.7,50000,239,6.8,5.7
2020,1,13,05:50,UTC,,992.4,,88,,,0,-1.7,50000,241,7.2,5.8
2020,1,13,06:00,UTC,,992.4,,88,,,-0.2,-2,50000,240,7,5.9
2020,1,13,06:10,UTC,,992.4,,89,,,-0.3,-1.9,50000,237,7,6.1
2020,1,13,06:20,UTC,,992.6,,88,,,-0.2,-1.9,50000,234,7.8,6.3
2020,1,13,06:30,UTC,,992.6,,87,,,-0.1,-2,50000,231,8.7,7.1
2020,1,13,06:40,UTC,,992.6,,86,,,0,-2,50000,233,8.4,7
2020,1,13,06:50,UTC,,992.7,,86,,,-0.1,-2.1,50000,237,9.1,7.2
2020,1,13,07:00,UTC,,992.8,,86,,,0,-2.1,50000,245,8.7,7.3
2020,1,13,07:10,UTC,,993,,86,,,0,-2,50000,244,8.7,7.1
2020,1,13,07:20,UTC,,993.1,,86,,,0.1,-2,50000,246,7.6,6.3
2020,1,13,07:30,UTC,,993,,86,,,0,-2.1,50000,244,7.9,5.9
2020,1,13,07:40,UTC,,993.2,,87,,,-0.3,-2.2,50000,240,7.1,6
2020,1,13,07:50,UTC,,993.2,,87,,,-0.4,-2.2,50000,233,7.4,6.2
2020,1,13,08:00,UTC,,993.6,,89,,,-0.7,-2.3,50000,230,6.3,5.3
2020,1,13,08:10,UTC,,993.7,,90,,,-0.7,-2.2,50000,223,5.9,4.5
2020,1,13,08:20,UTC,,993.8,,89,,,-0.7,-2.2,50000,221,6,4.8
2020,1,13,08:30,UTC,,993.8,,90,,,-0.7,-2.2,50000,216,6,4.7
2020,1,13,08:40,UTC,,993.8,,89,,,-0.6,-2.2,50000,221,6.8,5.5
2020,1,13,08:50,UTC,,993.9,,89,,,-0.7,-2.3,50000,215,6.3,5
2020,1,13,09:00,UTC,,993.9,,90,,,-0.8,-2.3,50000,207,5.4,4.4
2020,1,13,09:10,UTC,,994,,89,,,-0.4,-2,50000,209,5.4,3.9
2020,1,13,09:20,UTC,,994.1,,89,,,-1,-2.6,50000,189,4.3,3.4
2020,1,13,09:30,UTC,,994.1,,91,,,-1.8,-3,50000,166,5,4.2
2020,1,13,09:40,UTC,,994.3,,92,,,-0.9,-2,50000,189,5.4,4
2020,1,13,09:50,UTC,,994.4,,88,,,-0.4,-2.1,49730,216,6.8,4.9
2020,1,13,10:00,UTC,,994.4,,89,,,-0.7,-2.3,50000,215,6.1,5.3
2020,1,13,10:10,UTC,,994.4,,90,,,-0.6,-2.1,50000,211,6.5,4.8
2020,1,13,10:20,UTC,,994.4,,89,,,-0.4,-2,50000,214,6.3,5.4
2020,1,13,10:30,UTC,,994.5,,88,,,-0.4,-2.1,50000,216,7.6,6.2
2020,1,13,10:40,UTC,,994.3,,88,,,-0.2,-2.1,50000,218,7.2,5.8
2020,1,13,10:50,UTC,,994.3,,88,,,-0.4,-2.1,50000,224,6.7,5.1
2020,1,13,11:00,UTC,,994.3,,88,,,-0.3,-2,50000,218,6.6,5.5
2020,1,13,11:10,UTC,,994.2,,88,,,-0.3,-2.1,50000,213,7,5.6
2020,1,13,11:20,UTC,,994.2,,88,,,-0.3,-2.1,50000,214,6.3,5.1
2020,1,13,11:30,UTC,,994.3,,87,,,-0.1,-1.9,50000,221,7.3,5.9
2020,1,13,11:40,UTC,,994.1,,87,,,0,-2,50000,224,8.1,6.8
2020,1,13,11:50,UTC,,994.3,,87,,,0.1,-1.9,50000,228,8.9,7.3
2020,1,13,12:00,UTC,,994.5,,86,,,0.1,-2,50000,236,9.5,7.6
2020,1,13,12:10,UTC,,994.3,,85,,,0.1,-2.1,50000,230,9.1,7.5
2020,1,13,12:20,UTC,,994.4,,86,,,-0.1,-2.2,50000,224,9.1,7.3
2020,1,13,12:30,UTC,,994.3,,85,,,0,-2.3,50000,211,8.3,6.5
2020,1,13,12:40,UTC,,994.3,,86,,,-0.1,-2.2,50000,206,7.3,6.1
2020,1,13,12:50,UTC,,994.4,,87,,,-0.2,-2.1,50000,215,7.6,6.3
2020,1,13,13:00,UTC,,994.4,,86,,,0.1,-2,50000,222,8.8,7.2
2020,1,13,13:10,UTC,,994.5,,86,,,-0.1,-2.1,50000,221,8.9,7.1
2020,1,13,13:20,UTC,,994.5,,87,,,-0.2,-2.2,50000,218,8.7,7.1
2020,1,13,13:30,UTC,,994.4,,86,,,-0.1,-2.2,50000,219,9.4,7.5
2020,1,13,13:40,UTC,,994.2,,84,,,0.3,-2,50000,226,10.7,7.8
2020,1,13,13:50,UTC,,994.1,,83,,,0.5,-2,50000,231,12.3,9.3
2020,1,13,14:00,UTC,,994.3,,83,,,0.5,-2,50000,231,10.5,8.7
2020,1,13,14:10,UTC,,994.1,,84,,,0.5,-1.9,50000,226,9.5,7.5
2020,1,13,14:20,UTC,,994,,84,,,0.5,-1.9,50000,219,9.3,7.1
2020,1,13,14:30,UTC,,994.2,,85,,,0,-2.2,50000,214,8.7,6.8
2020,1,13,14:40,UTC,,994.2,,85,,,0.1,-2,50000,213,8.7,7.4
2020,1,13,14:50,UTC,,994.3,,85,,,0.2,-2.1,50000,213,9.1,7.5
2020,1,13,15:00,UTC,,994.4,,85,,,0.2,-2.1,50000,220,8.9,6.8
2020,1,13,15:10,UTC,,994.1,,84,,,0.3,-2.1,50000,222,9,6.6
2020,1,13,15:20,UTC,,994.2,,84,,,0.3,-2.1,50000,223,8.2,6.4
2020,1,13,15:30,UTC,,994.3,,84,,,0.3,-2,50000,220,7.4,5.9
2020,1,13,15:40,UTC,,994.1,,84,,,0.4,-2,50000,214,7.3,5.7
2020,1,13,15:50,UTC,,994.1,,82,,,0.4,-2.2,50000,213,7.7,6.2
2020,1,13,16:00,UTC,,994.2,,83,,,0.3,-2.2,50000,203,7.2,5.8
2020,1,13,16:10,UTC,,994.3,,84,,,0.1,-2.2,50000,207,6.7,5.2
2020,1,13,16:20,UTC,,994.2,,84,,,0.3,-2.1,50000,205,6.8,5
2020,1,13,16:30,UTC,,994,,84,,,0.5,-1.8,50000,199,7.5,5.2
2020,1,13,16:40,UTC,,993.9,,84,,,0.9,-1.5,50000,203,13.4,6.7
2020,1,13,16:50,UTC,,993.7,,80,,,2,-1.1,50000,223,15.2,10.9
2020,1,13,17:00,UTC,,993.5,,80,,,2.2,-0.9,50000,229,14.4,11.6
2020,1,13,17:10,UTC,,993.4,,80,,,2.3,-0.8,50000,231,16.3,12.1
2020,1,13,17:20,UTC,,993.2,,81,,,2.1,-0.8,50000,228,14.5,11.6
2020,1,13,17:30,UTC,,993.1,,82,,,2.2,-0.6,50000,224,15.2,11.4
2020,1,13,17:40,UTC,,993.2,,83,,,2.1,-0.5,50000,219,12.7,10
2020,1,13,17:50,UTC,,993.1,,83,,,1.9,-0.7,43940,217,13.6,10.3
2020,1,13,18:00,UTC,,993,,85,,,1.9,-0.4,50000,211,13.3,10.3
2020,1,13,18:10,UTC,,993.1,,85,,,1.8,-0.5,50000,216,13.1,10.5
2020,1,13,18:20,UTC,,993.2,,83,,,2,-0.5,50000,219,12.5,9.9
2020,1,13,18:30,UTC,,993.3,,83,,,2.2,-0.4,42160,227,13.2,10.6
2020,1,13,18:40,UTC,,992.9,,85,,,2.3,0,44410,225,14.2,10
2020,1,13,18:50,UTC,,992.9,,86,,,2.1,0,50000,223,12.9,9.9
2020,1,13,19:00,UTC,,992.5,,87,,,2,0,50000,218,11.2,8.5
2020,1,13,19:10,UTC,,992.6,,87,,,1.9,0,50000,211,9.8,7.9
2020,1,13,19:20,UTC,,992.7,,87,,,1.8,-0.2,50000,216,10.7,7.6
2020,1,13,19:30,UTC,,992.6,,85,,,1.7,-0.5,50000,220,12.1,9.8
2020,1,13,19:40,UTC,,992.6,,85,,,1.6,-0.7,50000,222,11.7,9.4
2020,1,13,19:50,UTC,,992.9,,84,,,1.4,-1,50000,218,11,8.8
2020,1,13,20:00,UTC,,993.1,,84,,,1.3,-1.1,50000,212,10.7,8.1
2020,1,13,20:10,UTC,,993.1,,82,,,1.3,-1.5,50000,213,9.7,7.7
2020,1,13,20:20,UTC,,993.1,,79,,,1.5,-1.7,50000,219,12.4,8.6
2020,1,13,20:30,UTC,,993.1,,78,,,1.7,-1.7,50000,225,13.7,10.4
2020,1,13,20:40,UTC,,993.1,,79,,,1.6,-1.6,50000,224,16.2,11.8
2020,1,13,20:50,UTC,,993.1,,82,,,1.4,-1.4,50000,223,13.6,10.6
2020,1,13,21:00,UTC,,993,,82,,,1.4,-1.3,50000,224,15.3,11.5
2020,1,13,21:10,UTC,,993.1,,82,,,1.5,-1.3,50000,226,15.3,12.3
2020,1,13,21:20,UTC,,993.2,,82,,,1.6,-1.2,50000,230,15.3,12
2020,1,13,21:30,UTC,,993.2,,82,,,1.5,-1.2,50000,231,14.1,11.4
2020,1,13,21:40,UTC,,993.3,,83,,,1.6,-1,50000,232,13,10.3
2020,1,13,21:50,UTC,,993.4,,82,,,1.8,-1,50000,232,14.1,10.3
2020,1,13,22:00,UTC,,993.4,,82,,,1.8,-0.9,50000,235,15.1,11.1
2020,1,13,22:10,UTC,,993.5,,82,,,1.7,-1,50000,238,14.7,10.9
2020,1,13,22:20,UTC,,993.6,,82,,,1.7,-1,50000,240,13.6,11.4
2020,1,13,22:30,UTC,,993.5,,81,,,1.8,-1.1,50000,242,14.6,11.1
2020,1,13,22:40,UTC,,993.6,,79,,,1.9,-1.3,50000,243,17.1,12.1
2020,1,13,22:50,UTC,,993.5,,78,,,2.1,-1.4,50000,247,16.1,12.4
2020,1,13,23:00,UTC,,993.7,,78,,,2,-1.5,50000,247,15.2,12.4
2020,1,13,23:10,UTC,,993.8,,77,,,2.1,-1.6,50000,249,14.5,12.2
2020,1,13,23:20,UTC,,994,,78,,,1.8,-1.6,50000,253,14.4,11.6
2020,1,13,23:30,UTC,,994.2,,78,,,2,-1.5,50000,251,15.6,11.6
2020,1,13,23:40,UTC,,994.3,,78,,,1.8,-1.5,50000,252,14.2,11.3
2020,1,13,23:50,UTC,,994.3,,79,,,1.8,-1.5,50000,248,14.1,11.4
2020,1,14,00:00,UTC,,994.5,,80,,,1.9,-1.2,50000,249,13.1,10.8
2020,1,14,00:10,UTC,,994.6,,81,,,1.8,-1.2,50000,250,13,10.6
2020,1,14,00:20,UTC,,994.8,,81,,,1.7,-1.2,50000,251,13.6,10.1
2020,1,14,00:30,UTC,,994.9,,82,,,1.6,-1.1,50000,253,11.4,9.6
2020,1,14,00:40,UTC,,995,,82,,,1.6,-1.2,50000,254,11.4,9.3
2020,1,14,00:50,UTC,,994.9,,83,,,1.6,-1.1,50000,254,11.3,9.7
2020,1,14,01:00,UTC,,995.1,,82,,,1.6,-1.1,50000,252,11.6,9.5
2020,1,14,01:10,UTC,,995.1,,82,,,1.6,-1.1,50000,251,12,9.6
2020,1,14,01:20,UTC,,995,,82,,,1.6,-1.2,50000,251,11.6,9.4
2020,1,14,01:30,UTC,,995.2,,80,,,1.7,-1.3,50000,250,12.6,10.4
2020,1,14,01:40,UTC,,995.4,,82,,,1.6,-1.2,50000,248,13.3,10.6
2020,1,14,01:50,UTC,,995.4,,81,,,1.6,-1.2,50000,247,12.5,10.3
2020,1,14,02:00,UTC,,995.3,,80,,,1.7,-1.5,50000,246,13.6,10.9
2020,1,14,02:10,UTC,,995.4,,81,,,1.7,-1.3,50000,248,14.1,11.1
2020,1,14,02:20,UTC,,995.5,,81,,,1.8,-1.2,50000,249,14.1,11.2
2020,1,14,02:30,UTC,,995.6,,82,,,1.7,-1.1,50000,249,13.9,10.7
2020,1,14,02:40,UTC,,995.6,,81,,,1.9,-1,50000,247,13,10.4
2020,1,14,02:50,UTC,,995.8,,81,,,1.7,-1.1,50000,246,13.6,11
2020,1,14,03:00,UTC,,995.9,,83,,,1.6,-1,50000,243,12.5,10.4
2020,1,14,03:10,UTC,,996.1,,82,,,1.7,-1.1,50000,241,13,9.4
2020,1,14,03:20,UTC,,996,,82,,,1.8,-1,50000,238,11.1,8.9
2020,1,14,03:30,UTC,,996.1,,82,,,1.7,-1,50000,236,10.3,8.5
2020,1,14,03:40,UTC,,996.2,,84,,,1.5,-0.9,50000,235,10.3,8
2020,1,14,03:50,UTC,,996.3,,85,,,1.5,-0.8,50000,234,10.4,7.6
2020,1,14,04:00,UTC,,996.4,,85,,,1.4,-0.9,50000,236,9.3,6.7
2020,1,14,04:10,UTC,,996.5,,84,,,1.6,-0.8,50000,238,8.9,7
2020,1,14,04:20,UTC,,996.6,,83,,,1.5,-1,50000,236,9,6.7
2020,1,14,04:30,UTC,,996.7,,83,,,1.5,-1.1,50000,234,8.3,6.2
2020,1,14,04:40,UTC,,996.6,,84,,,1.5,-0.9,50000,228,8,6.4
2020,1,14,04:50,UTC,,996.6,,84,,,1.5,-0.9,50000,224,7.6,6.3
2020,1,14,05:00,UTC,,996.5,,85,,,1.4,-0.9,50000,220,6.7,6
2020,1,14,05:10,UTC,,996.6,,87,,,1.2,-0.8,50000,215,6.8,5.6
2020,1,14,05:20,UTC,,996.7,,86,,,1.4,-0.6,50000,223,7.6,6.5
2020,1,14,05:30,UTC,,996.7,,86,,,1.5,-0.5,49620,222,9.4,6.8
2020,1,14,05:40,UTC,,996.7,,87,,,1.4,-0.6,50000,226,9.7,7.4
2020,1,14,05:50,UTC,,996.5,,86,,,1.5,-0.6,50000,223,9,6.9
2020,1,14,06:00,UTC,,996.7,,86,,,1.2,-0.9,50000,223,8.6,7.1
2020,1,14,06:10,UTC,,996.9,,87,,,1,-0.9,50000,224,9.5,6.9
2020,1,14,06:20,UTC,,996.9,,87,,,0.9,-1.1,50000,225,9.3,6.5
2020,1,14,06:30,UTC,,996.8,,88,,,0.7,-1.1,50000,215,8.9,6.2
2020,1,14,06:40,UTC,,996.9,,86,,,0.7,-1.3,47870,217,9,7.3
2020,1,14,06:50,UTC,,996.9,,87,,,0.5,-1.3,50000,217,7.8,6.5
2020,1,14,07:00,UTC,,997,,87,,,0.5,-1.4,50000,220,7.3,6
2020,1,14,07:10,UTC,,997.3,,88,,,-0.3,-2.1,50000,203,7.2,5.3
2020,1,14,07:20,UTC,,997.5,,90,,,-0.8,-2.3,50000,159,5.5,4.2
2020,1,14,07:30,UTC,,997.6,,89,,,-0.7,-2.3,50000,163,6.8,4.8
2020,1,14,07:40,UTC,,997.7,,89,,,-0.5,-2.1,50000,188,6.4,4.5
2020,1,14,07:50,UTC,,997.7,,89,,,-0.5,-2.1,50000,168,5.5,4.2
2020,1,14,08:00,UTC,,997.8,,89,,,-0.3,-1.9,50000,182,5.4,4.1
2020,1,14,08:10,UTC,,997.7,,88,,,0.1,-1.7,50000,194,7.4,5.3
2020,1,14,08:20,UTC,,997.5,,88,,,0.2,-1.6,50000,191,7.6,5.2
2020,1,14,08:30,UTC,,997.5,,88,,,0,-1.8,50000,186,7.5,5.6
2020,1,14,08:40,UTC,,997.7,,88,,,0.1,-1.7,50000,178,7.7,5.8
2020,1,14,08:50,UTC,,997.7,,87,,,0.1,-1.7,50000,179,8.4,6.4
2020,1,14,09:00,UTC,,998,,87,,,0.2,-1.7,49510,181,9.4,6.9
2020,1,14,09:10,UTC,,998,,86,,,0.3,-1.7,50000,183,8.8,7.1
2020,1,14,09:20,UTC,,998,,87,,,0.2,-1.8,50000,180,8.5,6.1
2020,1,14,09:30,UTC,,997.9,,86,,,0.2,-1.8,50000,172,7.4,5.9
2020,1,14,09:40,UTC,,997.8,,86,,,0.2,-1.8,50000,164,7.1,6
2020,1,14,09:50,UTC,,997.8,,86,,,0.2,-1.8,50000,163,7.8,6.5
2020,1,14,10:00,UTC,,998,,86,,,0.3,-1.8,49460,162,7.7,6.6
2020,1,14,10:10,UTC,,997.9,,87,,,0.1,-1.9,50000,158,7.3,6.2
2020,1,14,10:20,UTC,,997.7,,86,,,0.1,-1.9,50000,151,6.5,5.2
2020,1,14,10:30,UTC,,997.5,,87,,,0.2,-1.8,50000,149,6.8,4.9
2020,1,14,10:40,UTC,,997.6,,87,,,0.1,-1.7,50000,154,6.9,5.2
2020,1,14,10:50,UTC,,997.3,,87,,,0.2,-1.7,50000,150,7,4.8
2020,1,14,11:00,UTC,,997.4,,88,,,0.1,-1.7,50000,151,6.2,5.2
2020,1,14,11:10,UTC,,997.1,,88,,,0.1,-1.7,50000,148,6.4,5.1
2020,1,14,11:20,UTC,,997.1,,87,,,0.1,-1.7,50000,146,6.3,4.9
2020,1,14,11:30,UTC,,997.2,,88,,,0,-1.7,50000,147,6.3,4.9
2020,1,14,11:40,UTC,,997,,89,,,0.1,-1.6,46500,152,6.3,4.7
2020,1,14,11:50,UTC,,996.9,,89,,,0.1,-1.5,50000,155,7.5,5.5
2020,1,14,12:00,UTC,,996.8,,89,,,0.3,-1.3,50000,157,7.4,6
2020,1,14,12:10,UTC,,996.6,,89,,,0.4,-1.3,50000,157,7.8,6.6
2020,1,14,12:20,UTC,,996.6,,88,,,0.6,-1.2,50000,161,8.5,6.8
2020,1,14,12:30,UTC,,996.5,,87,,,0.8,-1.1,50000,167,8.6,6.8
2020,1,14,12:40,UTC,,996.3,,87,,,0.9,-1,48910,169,8.5,6.8
2020,1,14,12:50,UTC,,996.1,,86,,,1.1,-1,50000,168,9.1,7.3
2020,1,14,13:00,UTC,,996,,86,,,1.2,-1,50000,165,9.1,7.3
2020,1,14,13:10,UTC,,996,,86,,,1.2,-1,50000,163,8.9,7.3
2020,1,14,13:20,UTC,,995.9,,86,,,1.2,-0.9,50000,168,8.5,6.8
2020,1,14,13:30,UTC,,995.9,,85,,,1.3,-0.9,50000,170,9,6.8
2020,1,14,13:40,UTC,,995.8,,85,,,1.2,-0.9,50000,173,8.9,6.8
2020,1,14,13:50,UTC,,995.6,,86,,,1.4,-0.8,50000,177,8.7,7.4
2020,1,14,14:00,UTC,,995.4,,85,,,1.4,-0.9,50000,173,9.5,7.8
2020,1,14,14:10,UTC,,995.1,,84,,,1.5,-1,50000,169,9.1,7.4
2020,1,14,14:20,UTC,,995,,84,,,1.4,-0.9,50000,169,9.4,7.3
2020,1,14,14:30,UTC,,994.8,,84,,,1.5,-0.8,50000,168,8.9,7.3
2020,1,14,14:40,UTC,,994.7,,84,,,1.6,-0.8,50000,170,9.4,7.3
2020,1,14,14:50,UTC,,994.4,,83,,,1.7,-0.9,50000,172,10.3,7.9
2020,1,14,15:00,UTC,,994.1,,84,,,1.7,-0.8,50000,173,10.4,8
2020,1,14,15:10,UTC,,993.9,,84,,,1.7,-0.7,50000,174,10.4,8.2
2020,1,14,15:20,UTC,,993.6,,84,,,1.7,-0.7,46590,167,11.5,8.1
2020,1,14,15:30,UTC,,993.3,,85,,,1.6,-0.6,25160,165,10.8,8.2
2020,1,14,15:40,UTC,,993.1,,88,,,1.4,-0.4,14670,162,10.6,9
2020,1,14,15:50,UTC,,992.9,,89,,,1.2,-0.4,9220,158,10.8,9.3
2020,1,14,16:00,UTC,,992.6,,93,,,0.9,-0.1,5060,158,11.1,9.5
2020,1,14,16:10,UTC,,992.4,,95,,,0.6,-0.1,3280,156,11.3,8.8
2020,1,14,16:20,UTC,,992.1,,96,,,0.5,-0.1,2480,147,10,7.3
2020,1,14,16:30,UTC,,991.7,,97,,,0.4,-0.1,1680,145,10.7,8
2020,1,14,16:40,UTC,,991.2,,97,,,0.4,0,2510,144,11.9,8.9
2020,1,14,16:50,UTC,,990.9,,97,,,0.5,0,2870,146,12,9
2020,1,14,17:00,UTC,,990.6,,97,,,0.4,0,2180,147,12.3,8.9
2020,1,14,17:10,UTC,,990.2,,97,,,0.5,0,2490,147,13.6,9.7
2020,1,14,17:20,UTC,,989.9,,97,,,0.5,0.1,3730,149,12.6,9.4
2020,1,14,17:30,UTC,,989.6,,97,,,0.5,0,4950,150,12.9,9.4
2020,1,14,17:40,UTC,,989.2,,97,,,0.5,0,4280,150,13.8,9.9
2020,1,14,17:50,UTC,,989,,97,,,0.5,0,4080,152,12.3,9.6
2020,1,14,18:00,UTC,,988.8,,97,,,0.5,0,3950,151,11.8,9.2
2020,1,14,18:10,UTC,,988.5,,97,,,0.6,0.2,5380,153,12.3,9.6
2020,1,14,18:20,UTC,,988.3,,97,,,0.7,0.3,8230,158,13.6,10.6
2020,1,14,18:30,UTC,,988,,97,,,0.8,0.4,11630,159,13.6,11.4
2020,1,14,18:40,UTC,,988,,96,,,1,0.4,14810,161,13,11.3
2020,1,14,18:50,UTC,,987.8,,96,,,1.2,0.5,17530,163,13.9,10.9
2020,1,14,19:00,UTC,,987.7,,95,,,1.3,0.6,23920,166,13.7,10.6
2020,1,14,19:10,UTC,,987.5,,94,,,1.3,0.5,18360,167,13.1,10.4
2020,1,14,19:20,UTC,,987.3,,94,,,1.5,0.7,17800,169,12.9,10.5
2020,1,14,19:30,UTC,,987.3,,94,,,1.5,0.7,16680,172,12.5,10.3
2020,1,14,19:40,UTC,,987.1,,94,,,1.7,0.8,11180,175,13.6,10.6
2020,1,14,19:50,UTC,,987.1,,94,,,1.6,0.7,10690,178,14,10.4
2020,1,14,20:00,UTC,,986.9,,94,,,1.7,0.8,12840,178,12.9,10.6
2020,1,14,20:10,UTC,,986.8,,93,,,1.8,0.8,12840,181,13.6,11
2020,1,14,20:20,UTC,,986.7,,94,,,1.6,0.7,8560,181,13.1,10.5
2020,1,14,20:30,UTC,,986.6,,94,,,1.6,0.8,7420,182,12.5,10.5
2020,1,14,20:40,UTC,,986.5,,94,,,1.7,0.8,12980,180,12.3,10.2
2020,1,14,20:50,UTC,,986.3,,94,,,1.7,0.7,15430,180,12.6,10.1
2020,1,14,21:00,UTC,,986.1,,94,,,1.7,0.7,13830,181,12.1,9.9
2020,1,14,21:10,UTC,,986.1,,93,,,1.8,0.7,12380,184,13,10.4
2020,1,14,21:20,UTC,,986.1,,94,,,1.8,0.9,10070,187,12.4,9.9
2020,1,14,21:30,UTC,,986,,94,,,1.8,0.9,6170,189,12.4,10.1
2020,1,14,21:40,UTC,,986.2,,95,,,1.7,1,5930,190,11.2,8.9
2020,1,14,21:50,UTC,,986.1,,95,,,1.8,1.1,4520,191,11.2,9.1
2020,1,14,22:00,UTC,,986.1,,96,,,1.8,1.1,4010,190,11.3,9.3
2020,1,14,22:10,UTC,,986.3,,96,,,1.7,1.1,3930,193,11.7,9.2
2020,1,14,22:20,UTC,,986.2,,96,,,1.6,1.1,4780,194,10.3,8.6
2020,1,14,22:30,UTC,,986.1,,97,,,1.6,1.1,5150,194,9.4,7.9
2020,1,14,22:40,UTC,,986.1,,97,,,1.6,1.1,6700,193,9.4,7.7
2020,1,14,22:50,UTC,,986.1,,97,,,1.5,1,8120,190,9,7.5
2020,1,14,23:00,UTC,,986.1,,97,,,1.5,1,14880,191,8.8,7.5
2020,1,14,23:10,UTC,,986.1,,97,,,1.5,1,13880,191,8.8,7.2
2020,1,14,23:20,UTC,,986.1,,96,,,1.5,1,10170,194,10.5,7.8
2020,1,14,23:30,UTC,,986,,97,,,1.7,1.2,11340,195,9.5,7.7
2020,1,14,23:40,UTC,,986.2,,96,,,1.7,1.2,20220,197,10.1,7.6
2020,1,14,23:50,UTC,,986.3,,96,,,1.6,1.1,10190,198,9.2,7.4
2020,1,15,00:00,UTC,,986.3,,97,,,1.6,1.1,5810,197,9.1,7.2
2020,1,15,00:10,UTC,,986.2,,97,,,1.7,1.2,13660,198,8.7,7.3
2020,1,15,00:20,UTC,,986.2,,97,,,1.9,1.4,37210,203,9.3,7.2
2020,1,15,00:30,UTC,,986.2,,97,,,2,1.5,17990,208,9.5,6.6
2020,1,15,00:40,UTC,,986.1,,96,,,2.6,2,12480,220,11.6,8.2
2020,1,15,00:50,UTC,,986.1,,94,,,2.5,1.7,13490,223,11.6,8.9
2020,1,15,01:00,UTC,,986.1,,94,,,2.5,1.7,27980,220,11.4,9.1
2020,1,15,01:10,UTC,,986,,93,,,2.5,1.6,29630,223,13.2,9.6
2020,1,15,01:20,UTC,,986,,93,,,2.6,1.5,48250,223,12.4,9.6
2020,1,15,01:30,UTC,,986,,92,,,2.9,1.7,50000,224,13.8,10.8
2020,1,15,01:40,UTC,,986,,92,,,2.6,1.4,50000,226,12.5,10.4
2020,1,15,01:50,UTC,,985.9,,93,,,2.6,1.5,49700,228,13.6,11
2020,1,15,02:00,UTC,,985.9,,93,,,2.4,1.4,48130,228,13.5,9.9
2020,1,15,02:10,UTC,,986.1,,93,,,2.3,1.4,30250,229,12.3,9.5
2020,1,15,02:20,UTC,,986,,94,,,2.5,1.7,47520,232,12.4,8.9
2020,1,15,02:30,UTC,,985.8,,94,,,2.5,1.6,46360,232,12.2,9.8
2020,1,15,02:40,UTC,,986,,94,,,2.4,1.5,45410,228,11.7,9.2
2020,1,15,02:50,UTC,,985.8,,93,,,2.4,1.4,48160,228,11.7,9.2
2020,1,15,03:00,UTC,,985.7,,93,,,2.4,1.4,50000,227,11.8,9.4
2020,1,15,03:10,UTC,,985.9,,93,,,2.4,1.4,46570,226,11.8,9.5
2020,1,15,03:20,UTC,,986,,94,,,2.4,1.5,45090,224,10.7,8.7
2020,1,15,03:30,UTC,,986,,93,,,2.3,1.3,47540,224,11.3,8.9
2020,1,15,03:40,UTC,,986,,91,,,2.6,1.3,44410,218,11.9,9.2
2020,1,15,03:50,UTC,,986.2,,92,,,2.3,1.1,49690,216,11.4,9.4
2020,1,15,04:00,UTC,,986.3,,93,,,2.3,1.2,44930,218,10.5,8.3
